"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"mu[236]",-4.63920786537297,0.395864074355115,-5.40759937185244,-4.9149297014955,-4.64002567042504,-4.36284690334021,-3.86569454965964,1.00079167027116,3000
"mu[237]",-6.22729923154644,0.382147416964579,-6.95752232451607,-6.48975621236564,-6.22906678484874,-5.98191265520094,-5.47491898512059,1.00068814244407,3000
"mu[238]",-4.39195331845433,0.110267358154143,-4.60167178861648,-4.46735333471752,-4.39048219234022,-4.3175130762524,-4.17217288634485,1.00238797826429,1100
"mu[239]",-3.97603437746113,0.0812407143690479,-4.1277181735785,-4.03163775923855,-3.97635410144727,-3.92032958566418,-3.81411706505654,1.000973261243,3000
"mu[240]",-3.76004567191476,0.0743089074337282,-3.90914483903538,-3.81043165358505,-3.76065378529415,-3.70965561841988,-3.61539222055884,1.00109501334271,3000
"mu[241]",-3.56720410443682,0.0768870468313818,-3.71677885617005,-3.61800824255911,-3.5678995599637,-3.51500581748764,-3.41462058681492,1.0010907515497,3000
"mu[242]",-3.54117905663212,0.0747245794736359,-3.68701871430001,-3.5923255019349,-3.54183173143613,-3.48932896388174,-3.39735971744836,1.00134246204153,2400
"mu[243]",-3.44313381038224,0.0703269242558674,-3.58184567456382,-3.49016735490658,-3.44243431262637,-3.39569222031845,-3.30767546202878,1.00054309692423,3000
"mu[244]",-3.60779466334676,0.0721735353193262,-3.75184968107491,-3.65527858592198,-3.61046170588184,-3.55920726514709,-3.46010354885479,1.00061097347468,3000
"mu[245]",-3.73151914415279,0.0795863881405218,-3.88683860451082,-3.78412136430451,-3.73155977477498,-3.6786102026459,-3.57204623560145,1.00074110118266,3000
"mu[246]",-3.82371161998939,0.0870157010648027,-3.99176764802237,-3.88256129075642,-3.82380928791457,-3.76495635757131,-3.64934196867578,1.00083639147803,3000
"mu[247]",-5.54782679760974,0.137549620966339,-5.81531626064757,-5.6411150900805,-5.5482350263613,-5.4533539312363,-5.28411990400555,1.00065406494525,3000
"mu[248]",-4.99748409092538,0.122012791288609,-5.23920741999674,-5.08367435039168,-4.99628602809735,-4.91474145805992,-4.76045622506058,1.00343215240312,680
"mu[249]",-4.16652302822852,0.113941550333361,-4.38554046325329,-4.24589262793001,-4.16435319625987,-4.08853021091619,-3.94725956557896,1.0023522691079,1100
"mu[250]",-3.77304013220246,0.111850430533083,-3.98891474861623,-3.85200398312501,-3.77201556197747,-3.69575876753852,-3.55390679036556,1.0030086486642,800
"mu[251]",-3.90858706096987,0.11136411368434,-4.12389383293834,-3.98563862182097,-3.90975663268355,-3.83256695625722,-3.69263863655185,1.00280077382168,870
"mu[252]",-4.14474000548354,0.113820886558575,-4.35904442724253,-4.22161434693465,-4.14294956738174,-4.06811029020309,-3.91532370096336,1.00358422347085,650
"mu[253]",-4.58162617728583,0.115594598591396,-4.80963061181521,-4.65835723477716,-4.58249150820724,-4.5031273924625,-4.34611921739802,1.0028859332965,840
"mu[254]",-4.79398386604879,0.117719012044143,-5.0213002452687,-4.87331266228023,-4.79444330333195,-4.71637204121484,-4.56853172607909,1.00278650529705,880
"mu[255]",-4.96487352889004,0.123086129012529,-5.20370645696121,-5.04960991083217,-4.96651748572341,-4.88114194328379,-4.72603105422529,1.00358321843707,650
"mu[256]",-4.56653010402404,0.544491836107041,-5.60544377939716,-4.93764158422026,-4.56087641911672,-4.21493556826554,-3.46829394816222,1.00079109620383,3000
"mu[257]",-4.02467483283974,0.540503602531987,-5.0637718909465,-4.39027116726975,-4.02417145639121,-3.6764853650307,-2.95332690963008,1.00085128815332,3000
"mu[258]",-4.33656748315185,0.541209212710601,-5.37554819347661,-4.70514817190246,-4.33829576296229,-3.9790889181953,-3.26993544980295,1.00085134569091,3000
"mu[259]",-4.97057634575849,0.544795480578623,-5.99883435606868,-5.34581104795559,-4.97073610928031,-4.60662985349132,-3.90448951886982,1.00079209967275,3000
"mu[260]",-5.60929371859606,0.136104266604082,-5.87474929980763,-5.70208228460813,-5.60910114747112,-5.52142310757735,-5.33410085813937,1.00091449388225,3000
"mu[261]",-4.84426356642125,0.119832421803646,-5.08557480098373,-4.92524432416568,-4.84419649449925,-4.76068540394369,-4.61567635496455,1.00080705507954,3000
"mu[262]",-4.22396037189523,0.114775411140212,-4.45221850465234,-4.30064137654468,-4.2257193000377,-4.14449131845559,-4.00159396783909,1.00057685424669,3000
"mu[263]",-3.99432697164634,0.109243014646857,-4.20521737607858,-4.06815424225655,-3.99434929231119,-3.92053857162428,-3.77994346881539,1.00061535556448,3000
"mu[264]",-4.17177245775821,0.111833959779405,-4.38503446390154,-4.24938186988586,-4.17183781962814,-4.09389290903918,-3.95504295475662,1.00055844353923,3000
"mu[265]",-4.31136299934236,0.113614332944479,-4.5278835889161,-4.3899040637085,-4.31185380982295,-4.23422620888334,-4.09015594384118,1.00085396547022,3000
"mu[266]",-4.64356054675439,0.116940906915972,-4.87170043337969,-4.72518795795948,-4.64377576986446,-4.56342126185516,-4.42202607363771,1.00073231246239,3000
"mu[267]",-5.00067227371191,0.117890521755887,-5.22878403672785,-5.07821108462238,-5.0021500331684,-4.91937719394805,-4.77108712721651,1.00059898982117,3000
"mu[268]",-5.15127877727545,0.124722447111894,-5.39443012122739,-5.23610885643476,-5.15083620448133,-5.06534015335245,-4.9116923962703,1.00085639666858,3000
"mu[269]",-4.99241891417105,0.26580085207304,-5.51433303390055,-5.16851046677136,-4.98992877982615,-4.80966805613543,-4.4910535425543,1.00113465162143,3000
"mu[270]",-5.00597549903232,0.256978823893829,-5.51222052517801,-5.17453503455738,-5.00703544713157,-4.82959046776351,-4.52115668756801,1.00135791765519,2300
"mu[271]",-4.67828330796039,0.253816572121666,-5.18029050011292,-4.85135532380062,-4.67908506080511,-4.50043826307653,-4.18076907941872,1.00134161989985,2400
"mu[272]",-4.88530899160123,0.253753856084273,-5.37495166427248,-5.05111807566681,-4.88579348883806,-4.71138748809039,-4.39583226658297,1.00145985711238,2100
"mu[273]",-4.6821202967101,0.254447623274095,-5.17923543145266,-4.85495575611388,-4.68378392260347,-4.5062944447176,-4.1874970817106,1.00107113901139,3000
"mu[274]",-4.90990424961367,0.25701813658133,-5.41878774122318,-5.08258518266077,-4.90695710799405,-4.73920510670891,-4.41218269518833,1.00111480500316,3000
"mu[275]",-4.72546459690361,0.265928985890682,-5.25880250948839,-4.90580876352544,-4.72329800930257,-4.53965340399549,-4.21095238450775,1.00114577650506,3000
"mu[276]",-6.43830374003474,0.220647531443771,-6.86719019519128,-6.59018036435609,-6.43888767382143,-6.28346498373636,-6.01140402484795,1.00102782323475,3000
"mu[277]",-5.302571632749,0.193902885212505,-5.68225821996566,-5.43175716375159,-5.30346211002528,-5.17090536017223,-4.92526678176353,1.00050080829105,3000
"mu[278]",-4.16054055719489,0.190130439587001,-4.53867853911838,-4.28973172571277,-4.15680411303999,-4.03196869317932,-3.7859055103769,1.00063717038258,3000
"mu[279]",-3.95389651294957,0.188861296146246,-4.33880148537549,-4.07644822309838,-3.95339773480251,-3.82278247195825,-3.57754925330436,1.00054558486952,3000
"mu[280]",-4.35718130219328,0.187605832999962,-4.73848423449913,-4.48107615235664,-4.35810314612524,-4.22712958400533,-3.99158329965988,1.00055410283035,3000
"mu[281]",-4.47565620088975,0.18834292636431,-4.84959589765938,-4.60290415639472,-4.47422258767116,-4.34581582890991,-4.11401137786502,1.00055070841804,3000
"mu[282]",-4.84770052945164,0.191167671359784,-5.22738158363252,-4.97759101965784,-4.84517954345521,-4.71666379350711,-4.48299002733266,1.00059708077448,3000
"mu[283]",-5.18259798113197,0.194612395472408,-5.56674932604924,-5.31384651049084,-5.18415795815852,-5.04897050585667,-4.79865597000216,1.00053320381093,3000
"mu[284]",-5.30142093392043,0.196631937486203,-5.70132375881315,-5.43064974076076,-5.30366944467876,-5.16949640337072,-4.92002731553409,1.00049899634683,3000
"mu[285]",-5.33231695437772,0.126078126922942,-5.58610223177088,-5.41716232871965,-5.33144331350378,-5.24490823927415,-5.08886903838802,1.00212762623634,1200
"mu[286]",-4.85037597319521,0.109104408992987,-5.06154555610357,-4.92396559076499,-4.84998352177436,-4.77536048606665,-4.6402008023026,1.00069103383601,3000
"mu[287]",-4.1805195203502,0.100128152452512,-4.37745668486086,-4.24684851540396,-4.18001366835,-4.11180579578162,-3.98987473436636,1.00139739917009,2200
"mu[288]",-3.96317736958062,0.0964457643860127,-4.15568759770996,-4.02967632415921,-3.96056721861987,-3.89504479965903,-3.77937333258573,1.00098969873126,3000
"mu[289]",-4.02289361882725,0.0972513121189875,-4.21575641550993,-4.08784876192137,-4.01979810321645,-3.95659318883117,-3.83544663813506,1.00092075400617,3000
"mu[290]",-4.07697989300692,0.100240949176417,-4.27670710149207,-4.14401280956026,-4.07582647301336,-4.00816295669569,-3.88502678236828,1.00140689963239,2200
"mu[291]",-4.45735656350417,0.103608539646241,-4.65644989002565,-4.52949063411551,-4.4575998730476,-4.38668541353908,-4.25356374296416,1.00152815474734,1900
"mu[292]",-4.68051293300126,0.103907938674493,-4.88253895127963,-4.75009188759922,-4.67943181837794,-4.61066764824808,-4.48034520678986,1.00098117785283,3000
"mu[293]",-4.84184412320664,0.10985516208622,-5.05286434317511,-4.91498707089277,-4.84082489310483,-4.76749848244306,-4.62781863267965,1.00072419392393,3000
"mu[294]",-5.28787354517455,0.373401837461665,-6.01575028295624,-5.54677411880996,-5.28962296057547,-5.0366021663079,-4.56607771301532,1.00083163711888,3000
"mu[295]",-4.82096407126204,0.367611298150179,-5.53992535510543,-5.07245603375661,-4.82344161970504,-4.57057045068805,-4.11451627489217,1.00079208033679,3000
"mu[296]",-3.88684164687332,0.367189547493348,-4.5936511011912,-4.13722996647407,-3.88739543524847,-3.641063004833,-3.1792679803719,1.0006745656354,3000
"mu[297]",-3.7422361852974,0.364374286823589,-4.45655973320303,-3.9848390445253,-3.74540862631092,-3.49864545008241,-3.03665043658079,1.00072851379277,3000
"mu[298]",-4.06553401063656,0.362783111837846,-4.76263813663251,-4.30909525637909,-4.06639809360257,-3.81577821911128,-3.3608814230502,1.00077774270779,3000
"mu[299]",-4.81651044228838,0.371583145127193,-5.53342180516506,-5.07464095152098,-4.82112717008465,-4.56648425527984,-4.08773069008957,1.00071536676282,3000
"mu[300]",-5.66088024561446,0.389444295638162,-6.40710521940187,-5.92874718643346,-5.66124254489771,-5.39927701770256,-4.90333856509699,1.00070874859356,3000
"mu[301]",-5.96811676955231,0.392779009298862,-6.72418339155582,-6.23437811694932,-5.96866537925584,-5.70685351488467,-5.19230867303697,1.0007976866471,3000
"mu[302]",-5.93704019403819,0.38556958462226,-6.70021164080697,-6.19716324429599,-5.94325241400162,-5.68189088178957,-5.17785910889206,1.00085706896036,3000
"mu[303]",-6.31213963272295,0.26468815625556,-6.84325743768191,-6.49092432192417,-6.31794395994791,-6.13529876071047,-5.78856372126631,1.00197638452014,1400
"mu[304]",-5.81313207361356,0.259485863717451,-6.32755781964398,-5.98105360548344,-5.81784444562173,-5.63899234928749,-5.29783784499618,1.00091938221516,3000
"mu[305]",-5.3091311279112,0.255992679278507,-5.82582278288667,-5.47436343308788,-5.31103805193291,-5.13844915631907,-4.80460675798048,1.00129511350049,2500
"mu[306]",-4.97698052353803,0.255042031196176,-5.4838610523743,-5.14163351370409,-4.98150866143549,-4.80974867557958,-4.48239073219828,1.00112409266524,3000
"mu[307]",-5.00975248155721,0.25401860032783,-5.52016969004806,-5.17456558009934,-5.00908002182363,-4.84651383907803,-4.51301390116689,1.00116542834795,3000
"mu[308]",-5.07645496037154,0.254829900365591,-5.58459726868358,-5.24298918679829,-5.0789200987727,-4.91136206088705,-4.57376647559025,1.00108754611067,3000
"mu[309]",-5.32543815966616,0.25749756548023,-5.83241237738513,-5.49819326646187,-5.32650105732676,-5.15422174676881,-4.82397396627775,1.00122873157804,2700
"mu[310]",-5.50148867663426,0.257455215069896,-6.0207065496737,-5.67010086386028,-5.50228223010064,-5.32979212253213,-4.99370155947838,1.00112870922778,3000
"mu[311]",-5.71459228672179,0.256951071887977,-6.20438749150081,-5.88194723022156,-5.7130901564192,-5.54727373230294,-5.20135507611213,1.00090004466394,3000
"mu[312]",-5.41723025278171,0.609166266461047,-6.57919391299965,-5.83040286707137,-5.42306004601561,-5.01957137892651,-4.20014658534314,1.00160178484797,1800
"mu[313]",-4.96351420559994,0.602685799610238,-6.09832319313474,-5.37034301886813,-4.97082260378763,-4.5683993944331,-3.75303929931206,1.0011836011293,2900
"mu[314]",-4.97969502751123,0.599031083122242,-6.09047963038255,-5.38637353163168,-4.98597927353642,-4.57929592523425,-3.7807217263585,1.00132395608665,2400
"mu[315]",-4.49715383954721,0.599231345814948,-5.62778942682866,-4.90340774803872,-4.5070637817135,-4.10200954663222,-3.30162833009812,1.00127049640459,2600
"mu[316]",-5.63469937176127,0.612344219920309,-6.78862985878601,-6.04688056956451,-5.63472824204581,-5.23616458330902,-4.41589175513602,1.00130734982257,2500
"mu[317]",-5.14958465142467,0.600894748484835,-6.28064673742957,-5.55626644165244,-5.145691118694,-4.75510943731179,-3.93825859996303,1.00123772839469,2700
"mu[318]",-5.19878063257103,0.600023354541963,-6.33320044263852,-5.60657834968057,-5.21403921413212,-4.79739484276607,-4.00028999722675,1.00117540283635,3000
"mu[319]",-5.90628338154293,0.184739536319105,-6.26700469840261,-6.03131296008703,-5.90605551878665,-5.77914526998339,-5.54184915750325,1.00112283148224,3000
"mu[320]",-5.41584575504139,0.174902468575493,-5.7544488442651,-5.53813514116309,-5.41446949733122,-5.29663509713108,-5.06678577517153,1.00339071440394,690
"mu[321]",-4.64575435378883,0.169324095818274,-4.97086146362198,-4.76425115066999,-4.64781765711755,-4.52995793912402,-4.3207956696727,1.00246838223752,1000
"mu[322]",-4.35033529728264,0.166838996214344,-4.67705386500492,-4.46661615603417,-4.35183225034359,-4.23691142599725,-4.02398633498044,1.00298486119525,810
"mu[323]",-4.50736001946454,0.167970275058512,-4.82883643313495,-4.62513679054412,-4.50823108706532,-4.39602732454611,-4.16886674908491,1.00284787728815,850
"mu[324]",-4.70293732612745,0.170596837504994,-5.03144004336631,-4.82413849286785,-4.69978362040782,-4.58732802556229,-4.37456815448033,1.00319476799369,740
"mu[325]",-4.98231591173941,0.170370831568879,-5.30062786473298,-5.10075723699312,-4.98174165265507,-4.86541633842944,-4.65073939240342,1.00277735403085,880
"mu[326]",-5.23964317233232,0.171776620742243,-5.56971176153073,-5.35741538302806,-5.24044355772386,-5.12430563877795,-4.90711553753424,1.00285973816588,850
"mu[327]",-5.34984427171361,0.175878294003491,-5.70027316360767,-5.46878426151622,-5.34840521147876,-5.23016614005151,-5.0055911075487,1.00348179284127,670
"mu[328]",-5.22060943540083,0.10360027510467,-5.41729185616984,-5.29372021653677,-5.22138166565622,-5.15138491096416,-5.01323643212898,1.00150060211256,2000
"mu[329]",-4.57882637828777,0.0820064130149835,-4.73690293915997,-4.6344188754393,-4.57711769584533,-4.52349557654511,-4.41328800307824,1.00126833318625,2600
"mu[330]",-4.06183749613567,0.071578293980022,-4.20470326996541,-4.10881355413543,-4.0623262794793,-4.01306583167695,-3.92616977921131,1.0005409720442,3000
"mu[331]",-3.72660339150368,0.0677521182753663,-3.85850690600251,-3.77260968717281,-3.72668760296296,-3.68082677291396,-3.59569752059515,1.00084345006688,3000
"mu[332]",-3.66661895383123,0.0669984237439556,-3.79595649874941,-3.71176571136574,-3.66729957298904,-3.62075866036274,-3.53342259080841,1.00085106592265,3000
"mu[333]",-3.76429508697197,0.0694404946239966,-3.9025005401288,-3.81258729203992,-3.76358720145319,-3.71596459461097,-3.6303470543228,1.00095879068302,3000
"mu[334]",-4.06652842421294,0.0721911990764519,-4.20819805617612,-4.1161410595442,-4.06630207939055,-4.01654084614251,-3.92873424012093,1.00064886402251,3000
"mu[335]",-4.30754988466832,0.0748531300008189,-4.45314258528389,-4.35794233760423,-4.30537006955774,-4.25693034587029,-4.16415395152746,1.00070548015936,3000
"mu[336]",-4.43220879709706,0.0853034958353326,-4.59860069383508,-4.48924811305504,-4.4311120157271,-4.37258195947681,-4.26756863444155,1.00125701500172,2600
"mu[337]",-5.40213949981608,0.23384076874975,-5.86916331607895,-5.55984567987629,-5.40302104485762,-5.24116725758039,-4.9579154596584,1.00070241459358,3000
"mu[338]",-4.78686795330636,0.223644127862186,-5.23648267247976,-4.93457198241706,-4.78870405117899,-4.63744533981922,-4.35045930563204,1.00084483739076,3000
"mu[339]",-4.07781551273834,0.223220578694783,-4.51931687585102,-4.22554542496753,-4.07577589566267,-3.92866005587289,-3.64098806577601,1.00082563184919,3000
"mu[340]",-3.78361583507629,0.221261078205754,-4.21643655536613,-3.93338526159426,-3.78470339051908,-3.63250550509527,-3.35567976278752,1.00081296371467,3000
"mu[341]",-4.40905456200487,0.226972779257461,-4.85105368526408,-4.5632356992473,-4.40893933839856,-4.25741760617692,-3.96897340197022,1.00068544857376,3000
"mu[342]",-4.53574945958582,0.224823518960807,-4.97471821784796,-4.68910199493191,-4.53832839712679,-4.38470264558829,-4.10793617069194,1.00092774386135,3000
"mu[343]",-4.99347090993857,0.23067874164101,-5.44630239791502,-5.15020588246408,-4.99885469832215,-4.836839302571,-4.54356943607871,1.00085506194719,3000
"mu[344]",-4.94915087966568,0.223999099203364,-5.39021569420335,-5.10157369350121,-4.95284730994834,-4.7976190008181,-4.51701915833874,1.00077606864061,3000
"mu[345]",-4.76849176287621,1.11595652535659,-6.97423928719933,-5.54090814255289,-4.77349574203838,-4.01037843411222,-2.56301755414458,1.00055356368853,3000
"mu[346]",-5.27494096789861,1.1146238641582,-7.49511220868675,-6.02790977885678,-5.29058798923809,-4.51615933236782,-3.10785228928992,1.00056534114179,3000
"mu[347]",-5.30368440153469,1.11477772378831,-7.50947370459281,-6.05196271910346,-5.31560794859445,-4.54385915232865,-3.11807902710427,1.00056669834217,3000
"mu[348]",-5.23378943213721,0.125791751342758,-5.47884465955702,-5.32011736980502,-5.23163798453772,-5.14816778608748,-4.99533922953356,1.0008095844288,3000
"mu[349]",-4.57465881681007,0.108991350843727,-4.78417953519785,-4.64763405527392,-4.57675350195624,-4.49976407359271,-4.35512683418242,1.00162558466138,1800
"mu[350]",-3.88680562263311,0.099785341986855,-4.08142583114339,-3.95336018154285,-3.886473898143,-3.81998802092118,-3.68750601678158,1.00140433984847,2200
"mu[351]",-3.5135197917941,0.0958762278680255,-3.69916010599837,-3.57808260935963,-3.51345823658472,-3.44917136151132,-3.32181261404202,1.00158129974708,1800
"mu[352]",-3.41641014601659,0.0960877834549761,-3.59740443554532,-3.485347808423,-3.41468014044606,-3.35005688005115,-3.23189752715078,1.00138657322783,2300
"mu[353]",-3.45663301897361,0.0982446557860574,-3.64559621057989,-3.52491714167796,-3.45700442612828,-3.38816101607036,-3.26672417381988,1.00255538213709,970
"mu[354]",-3.85949877463759,0.0977135879661613,-4.04986663999927,-3.92710382274275,-3.8590696688033,-3.79263109067702,-3.67041974277984,1.00229676778622,1100
"mu[355]",-4.23492660580958,0.102044496899622,-4.43275965086255,-4.30532769120479,-4.23347506081521,-4.16789243971726,-4.03597638154904,1.00153462505561,1900
"mu[356]",-4.35572741652331,0.107306379219841,-4.56606436958172,-4.42996047342503,-4.35593592579948,-4.28222698029074,-4.1436219680019,1.00188613988345,1400
"mu[357]",-5.38133080776611,0.136534125711734,-5.65609952263846,-5.47234847666015,-5.38023315483135,-5.2904686653661,-5.10470942924636,1.00088276466709,3000
"mu[358]",-4.73408320673265,0.121043464320032,-4.97582260010592,-4.8143355158464,-4.72949433370589,-4.65489656304342,-4.49818250697594,1.00097972769644,3000
"mu[359]",-3.76446890751083,0.108768904640187,-3.97662007009905,-3.83960249667062,-3.76726837890062,-3.68697847578299,-3.5531924105759,1.00099778916748,3000
"mu[360]",-3.45337953573299,0.108109790282296,-3.66509019283017,-3.52487109904254,-3.45501042194913,-3.37962488372325,-3.2441146367109,1.00096791956612,3000
"mu[361]",-3.56068204893949,0.108407201816188,-3.77236521840944,-3.63193730037946,-3.56220056365915,-3.48640714933439,-3.34594700707305,1.00081074671749,3000
"mu[362]",-3.87802639470688,0.110073297447436,-4.09378647918139,-3.95281428613483,-3.87533348366319,-3.80505886177137,-3.65940927811271,1.00141310500747,2200
"mu[363]",-4.31625191503107,0.113547906505039,-4.54551641147768,-4.38952634318498,-4.31410133863686,-4.23942984769867,-4.09701707369502,1.00121560836406,2800
"mu[364]",-4.71346649675543,0.123348099791049,-4.95321912130405,-4.79715386812381,-4.71255890448422,-4.62783471134752,-4.47416472561494,1.00079048672913,3000
"mu[365]",-4.88279082597834,0.127778429668369,-5.1443184501312,-4.96850116660231,-4.88325636863281,-4.79505568399083,-4.63124453623317,1.00100011417964,3000
"mu[366]",-4.6580344962241,0.392861204038374,-5.46199641890282,-4.91466914565431,-4.65428877618377,-4.40123719792778,-3.88791144126604,1.0005512327622,3000
"mu[367]",-4.49219203646622,0.389793217267651,-5.27523481962296,-4.74918028086069,-4.49357542344236,-4.23346741646726,-3.74505105724671,1.0005608629998,3000
"mu[368]",-5.02941384867522,0.392329484084526,-5.81270764570973,-5.28883750797816,-5.02435104545594,-4.76957819295428,-4.26151385891746,1.00054144736798,3000
"mu[369]",-5.04200484472351,0.391075353275108,-5.83357106400362,-5.30375984902703,-5.03611652479087,-4.7856384571589,-4.27889746523941,1.00058840243001,3000
"mu[370]",-5.57957355041756,0.393024205140451,-6.35495348781904,-5.83291816129053,-5.58151448928087,-5.31863190805231,-4.80555712992097,1.00055785434925,3000
"mu[371]",-5.00269983343887,0.398416577793657,-5.80314128716454,-5.26524980580733,-4.99611345827611,-4.72977484958285,-4.24254672647568,1.00060942018617,3000
"mu[372]",-5.70568875617719,0.182841975060695,-6.04998179197921,-5.83110955969044,-5.70496072146816,-5.58564878436285,-5.34477858916588,1.0005289355623,3000
"mu[373]",-5.16369377032249,0.169828828964706,-5.49062428496058,-5.28195788054362,-5.16327653384054,-5.04945347161821,-4.82759236810934,1.00118931076894,2900
"mu[374]",-4.37553375164653,0.169706545712788,-4.70775341931614,-4.49321727884203,-4.37428377183902,-4.26046272204468,-4.04880886925633,1.00073313332862,3000
"mu[375]",-4.06437562894801,0.166058425619305,-4.38087201135244,-4.17521118588882,-4.06407926930318,-3.95626494760656,-3.7411624064126,1.00090987219125,3000
"mu[376]",-4.26681759305875,0.165195975410388,-4.58761385754484,-4.37743353065727,-4.26635608380206,-4.15337985150387,-3.95017266127177,1.00087518461779,3000
"mu[377]",-4.54165370140923,0.167412740307538,-4.86574775203839,-4.6583374319743,-4.54271449182262,-4.42577965093831,-4.22700590452821,1.00106464086698,3000
"mu[378]",-4.90342672937775,0.169115960366619,-5.22355766606938,-5.01966166162199,-4.90625021320792,-4.78863402069487,-4.57316038279013,1.00087820895997,3000
"mu[379]",-5.28189556203818,0.173372314934228,-5.626873066511,-5.40002048814494,-5.28378270787992,-5.16348312018886,-4.94845614992097,1.00089590565075,3000
"mu[380]",-5.35951143934608,0.174257001535804,-5.68872940435865,-5.48080403577772,-5.3591343186811,-5.23912792270961,-5.02602055447178,1.00123212459106,2700
"mu[381]",-4.90884414078454,0.848302041305326,-6.60437281350137,-5.47475797774166,-4.88827877035532,-4.32831707124485,-3.25879373696866,1.00152774795187,1900
"mu[382]",-4.87333561355987,0.850884100489768,-6.56221259563431,-5.4306588246126,-4.86597515622887,-4.29138888986661,-3.21743726498908,1.00144696708975,2100
"mu[383]",-4.50773416102795,0.851674053071967,-6.18000299708473,-5.07960054068327,-4.48507523417634,-3.93181879195032,-2.82582863127235,1.00152476693912,2000
"tau",311.415261212371,137.603310886792,125.175013114772,216.134338653029,285.011606711615,381.522547755485,669.986281568028,1.00229774986197,2100
